S,tA,tB,synA,synB
"(np.int64(3), np.int64(8), np.int64(42))",3.7544140717745345,4.8592963584233075,0.03117988830684104,0.04160951337410279
"(np.int64(3), np.int64(9), np.int64(15))",7.794553399199496,6.923462411040287,0.027940528244896456,0.031208337418599075
"(np.int64(3), np.int64(9), np.int64(17))",3.9836176363291265,3.4559779401360475,0.05133005266389146,0.035422806408020535
"(np.int64(3), np.int64(9), np.int64(26))",5.406277466821933,6.494438198870967,0.03152097556865252,0.02824008862500882
"(np.int64(3), np.int64(9), np.int64(27))",9.570947162845627,3.7103176843171344,0.016407999581504074,0.012727976926247275
"(np.int64(3), np.int64(9), np.int64(36))",3.654287057315064,4.094811401463358,0.062061203689608435,0.0414672908909236
"(np.int64(3), np.int64(9), np.int64(39))",9.866525468609447,7.022321878177793,0.047991612464343025,0.028909711996967458
"(np.int64(3), np.int64(10), np.int64(13))",6.554662686221894,7.249781723748257,0.09960395404423117,0.06926372636827594
"(np.int64(3), np.int64(10), np.int64(14))",11.44872373022072,5.532112075513968,0.08175244939516157,0.09172133418335193
"(np.int64(3), np.int64(10), np.int64(15))",8.443463615929938,5.905452032127773,0.03197104958088426,0.028101876344020282
"(np.int64(3), np.int64(10), np.int64(29))",9.356332326526534,7.644084935237905,0.03423449715769433,0.06988775419321691
"(np.int64(3), np.int64(10), np.int64(31))",7.427872276536161,5.025284065453791,0.09417216812062545,0.10393199437902778
"(np.int64(3), np.int64(10), np.int64(33))",7.590570681099651,5.299979031035,0.11821244816752507,0.12101019934831547
"(np.int64(3), np.int64(10), np.int64(35))",5.168200583296849,5.8905615984883,0.025038722574581396,0.03588348342688086
"(np.int64(3), np.int64(10), np.int64(38))",9.734176358115466,7.82809701581413,0.14111326552150372,0.05149511949890928
"(np.int64(3), np.int64(11), np.int64(16))",11.56580513059832,9.772828904377242,0.06700261700685906,0.08355773390734156
"(np.int64(3), np.int64(11), np.int64(17))",5.143981620327949,4.9267668493316386,0.05628837082827698,0.06156458901993733
"(np.int64(3), np.int64(11), np.int64(18))",4.5242336907689245,5.469888815393962,0.04323663689723167,0.04335987366064198
"(np.int64(3), np.int64(11), np.int64(28))",7.389358819371065,6.956350724794299,0.04889674922371268,0.023909659956471874
"(np.int64(3), np.int64(11), np.int64(30))",9.027001518073133,6.035549276863077,0.07777657132000049,0.05678944886004622
"(np.int64(3), np.int64(11), np.int64(40))",10.998341768463966,10.052731095049566,0.08222836824699598,0.07688811410049023
"(np.int64(3), np.int64(12), np.int64(14))",4.0187924384703315,3.557150165566031,0.044753515643215946,0.029903134600955616
"(np.int64(3), np.int64(12), np.int64(16))",4.209641443402727,2.4302858628987924,0.049021729418097904,0.0480049552440992
"(np.int64(3), np.int64(12), np.int64(24))",3.764509367810221,4.464986177023463,0.07851515903998829,0.052360703681447296
"(np.int64(3), np.int64(12), np.int64(26))",4.6172600248697515,6.541341434307864,0.04533150920899165,0.029657434804076788
"(np.int64(3), np.int64(12), np.int64(34))",5.09382596014611,4.751283991297032,0.04655116535908299,0.018552491115970238
"(np.int64(3), np.int64(12), np.int64(36))",5.09382596014611,4.751283991297032,0.04655116535908299,0.018552491115970238
"(np.int64(3), np.int64(12), np.int64(41))",3.4530951226527327,3.1239106554735274,0.018451743210783578,0.010976091360428875
"(np.int64(3), np.int64(13), np.int64(18))",13.59391753834022,12.797894428091645,0.16596766253300288,0.1429672487393232
"(np.int64(3), np.int64(13), np.int64(21))",6.0877785364288854,5.277659705359186,-0.0028540097252824914,0.15083516221167803
"(np.int64(3), np.int64(13), np.int64(30))",9.879929033060375,7.173286800808751,0.09116589081087279,0.1129878067457406
"(np.int64(3), np.int64(13), np.int64(32))",16.65884805467427,16.596914710762935,0.08602700221515946,0.07070631878845912
"(np.int64(3), np.int64(13), np.int64(37))",4.798476316610408,3.040838959445487,0.141732029464551,0.13300467258200055
"(np.int64(3), np.int64(13), np.int64(39))",9.477477809115744,15.70939148600063,0.12766575618116016,0.07875282414882245
"(np.int64(3), np.int64(14), np.int64(15))",11.656119530686265,12.329032995614345,0.021463358749823302,0.03211690581405646
"(np.int64(3), np.int64(14), np.int64(19))",11.762361805651613,12.18778725382592,0.08615097627701485,0.09278429061285465
"(np.int64(3), np.int64(14), np.int64(23))",4.764802225177773,5.18010063599437,0.006496259014495909,0.013034211658716544
"(np.int64(3), np.int64(14), np.int64(24))",9.904786227899109,10.774861591932105,0.050815156843226905,0.03877159307759781
"(np.int64(3), np.int64(14), np.int64(25))",4.091354280228357,3.4743797085533563,0.026177231935064382,0.019226796639591592
"(np.int64(3), np.int64(14), np.int64(26))",6.011461039775409,9.87536141420364,0.048366619588114945,0.05928415132468878
"(np.int64(3), np.int64(14), np.int64(27))",4.823816907945662,6.063771643721369,0.0022294174486396923,0.02887433547084406
"(np.int64(3), np.int64(14), np.int64(29))",8.419481787822653,6.328326422964712,0.01706635981339011,0.03211012809618308
"(np.int64(3), np.int64(14), np.int64(32))",6.18945552440651,5.00663284508303,0.0844709461274995,0.09539766518203341
"(np.int64(3), np.int64(14), np.int64(33))",6.647845010881472,5.44339350287974,0.07235629016141976,0.07816261986048101
"(np.int64(3), np.int64(14), np.int64(34))",5.857905677331618,7.522264701295973,0.021971800447618484,0.02238769406651009
"(np.int64(3), np.int64(14), np.int64(37))",5.518979109117534,4.431332130028278,0.04467087987659646,0.02915594053707271
"(np.int64(3), np.int64(14), np.int64(41))",2.212317393842319,3.9183766056320963,0.004485169953169055,0.005958609673391013
"(np.int64(3), np.int64(15), np.int64(18))",8.388918059941199,7.479165343136339,0.029651437348322318,0.03408356333872342
"(np.int64(3), np.int64(15), np.int64(20))",11.863812847993469,12.961742433539099,0.052220681778822886,0.05905248277416819
"(np.int64(3), np.int64(15), np.int64(23))",5.8102217850737645,4.53636033151049,0.008902964909508038,0.007999525064249835
"(np.int64(3), np.int64(15), np.int64(25))",6.136970884816926,3.4512330037206036,0.02346391652223767,0.006954974259209656
"(np.int64(3), np.int64(15), np.int64(26))",8.508772096099218,4.459463994740246,0.03217866615053189,0.04024385961371757
"(np.int64(3), np.int64(15), np.int64(32))",8.024376801767357,6.584954349099712,0.0418068414264986,0.06376898170577572
"(np.int64(3), np.int64(15), np.int64(33))",8.472043073779115,6.225069128479918,0.046757845642707685,0.07074120965196495
"(np.int64(3), np.int64(15), np.int64(34))",5.855506480691498,9.321467087630031,0.036324264165287556,0.03878700575916938
"(np.int64(3), np.int64(15), np.int64(36))",5.855506480691498,9.321467087630031,0.036324264165287556,0.03878700575916938
"(np.int64(3), np.int64(15), np.int64(37))",4.4170968939396875,3.6388310455536477,0.02571138488358171,0.04546734428718435
"(np.int64(3), np.int64(15), np.int64(38))",7.7121584244568515,5.973723903845304,0.025580902018590312,0.021179064880508358
"(np.int64(3), np.int64(15), np.int64(43))",6.311252445049627,6.9525271100703385,0.028889273748507804,0.03750778600338278
"(np.int64(3), np.int64(16), np.int64(23))",6.8926903205157775,6.277047383892602,0.06406722506143792,0.061721251132803245
"(np.int64(3), np.int64(16), np.int64(24))",8.756706343771869,9.088476876428498,0.03287265453284438,0.04369926301139093
"(np.int64(3), np.int64(16), np.int64(31))",6.133846024837438,4.914735391928634,0.08810210765812854,0.08595225464781764
"(np.int64(3), np.int64(16), np.int64(32))",6.133722766912621,4.9144602123790895,0.08809834864831101,0.08595748369587064
"(np.int64(3), np.int64(16), np.int64(33))",6.648571186435626,5.5364365814491885,0.08142333450487904,0.07748295429482732
"(np.int64(3), np.int64(16), np.int64(34))",4.15586376113406,3.5551094002346906,0.03369390638429848,0.03259671727243929
"(np.int64(3), np.int64(16), np.int64(39))",11.087762341656067,7.721558990973087,0.026008366527423443,0.035874465804101696
"(np.int64(3), np.int64(16), np.int64(41))",2.575262410591293,3.4352991454123405,0.011100174648175698,0.016421205934479155
"(np.int64(3), np.int64(17), np.int64(18))",3.62037334709388,2.8531971245420915,0.05418386939957043,0.0413143624877621
"(np.int64(3), np.int64(17), np.int64(28))",6.291697545760795,2.996623825351845,0.01836340894349786,0.01575715715944981
"(np.int64(3), np.int64(17), np.int64(29))",11.291239563435138,6.9691173425525905,0.021601777944855183,0.03104035568819541
"(np.int64(3), np.int64(17), np.int64(31))",4.1070170162835336,3.754487363419917,0.0500877744195245,0.06376915987516962
"(np.int64(3), np.int64(17), np.int64(38))",12.67481149921425,4.606006752454343,0.03903609797666374,0.04129492570637827
"(np.int64(3), np.int64(17), np.int64(39))",16.52628300477589,4.438462550944965,0.04061765728965472,0.042800563356426125
"(np.int64(3), np.int64(18), np.int64(21))",9.307895019873728,2.12421812260576,0.011850395709569916,0.03643486155297204
"(np.int64(3), np.int64(18), np.int64(25))",5.403322104922817,3.8538443143273287,0.033541362653379925,0.009591451627733005
"(np.int64(3), np.int64(18), np.int64(28))",5.315535476964416,7.3751026181795,0.04097929451586668,0.02031076487413286
"(np.int64(3), np.int64(18), np.int64(30))",5.66098951467769,6.9421349703449815,0.049760603895393274,0.0286412686355626
"(np.int64(3), np.int64(18), np.int64(37))",4.183730028163551,4.577106765899697,0.05593892822832125,0.031080827196569794
"(np.int64(3), np.int64(19), np.int64(30))",8.027813556384578,5.430749309390918,0.05800444104113167,0.11086956592837727
"(np.int64(3), np.int64(19), np.int64(31))",6.6672694709388125,5.330471784984292,0.09450634810922187,0.12786766645739434
"(np.int64(3), np.int64(19), np.int64(41))",2.5909236745719264,3.8990062491051614,0.0042874235876794176,0.005367895474150175
"(np.int64(3), np.int64(19), np.int64(42))",3.2937465894505173,6.520551941590749,0.08876834912173082,0.09930562751086569
"(np.int64(3), np.int64(20), np.int64(21))",3.733618718137172,5.4973030510755185,7.584435334573314e-05,0.03674583867275294
"(np.int64(3), np.int64(20), np.int64(31))",7.0053321661949415,5.154416775572668,0.09332720199769784,0.13034962506781622
"(np.int64(3), np.int64(20), np.int64(38))",7.620960293161042,10.04615287181308,0.03978098751324366,0.044364466738388786
"(np.int64(3), np.int64(20), np.int64(40))",6.741729092536733,13.472536261375739,0.057391987380736253,0.05212642341732787
"(np.int64(3), np.int64(21), np.int64(23))",2.981356690073237,4.655062822293402,0.016660589668963,0.04867206734141771
"(np.int64(3), np.int64(21), np.int64(28))",6.693222811523866,6.158552261035477,0.0014255370194573569,0.02355938875137198
"(np.int64(3), np.int64(21), np.int64(31))",4.564650344446774,5.016224688218302,0.009760132332777838,0.04062956493552683
"(np.int64(3), np.int64(21), np.int64(43))",10.523725697757296,2.888587621836162,0.0017427749510037227,0.0756412531099242
"(np.int64(3), np.int64(22), np.int64(23))",3.2775636188425255,3.4893748222432555,0.024151154553088583,0.010249938948973192
"(np.int64(3), np.int64(22), np.int64(27))",4.613205594686379,4.29822432723435,-0.0013796705140588506,0.01679459209668266
"(np.int64(3), np.int64(22), np.int64(37))",7.0606286548662816,3.8817443984696567,0.043760325365485686,0.036673250296064275
"(np.int64(3), np.int64(22), np.int64(40))",4.481742299197503,5.575159335034673,0.041324688152912126,0.027547539849580693
"(np.int64(3), np.int64(22), np.int64(41))",2.8546068302546574,2.1473743236255753,0.012764730158698057,0.009860015328254867
"(np.int64(3), np.int64(22), np.int64(43))",4.2842480709869655,2.639646386767856,0.030941541396621974,0.02438983338889744
"(np.int64(3), np.int64(23), np.int64(25))",12.502108353321443,3.2190590673404857,0.012661048258207352,0.011749184467615748
"(np.int64(3), np.int64(23), np.int64(27))",2.772460759187344,5.795241261150056,0.02072476017095426,0.05202518077514484
"(np.int64(3), np.int64(23), np.int64(28))",6.4029085806030475,1.9846691205652602,0.025153123160501112,0.010514159043113036
"(np.int64(3), np.int64(24), np.int64(29))",3.5149165497859802,4.8516811374356275,0.00860343719832335,0.04394999937568689
"(np.int64(3), np.int64(24), np.int64(33))",6.150839661523061,6.03612247687922,0.040587928957524055,0.0389761009534515
"(np.int64(3), np.int64(24), np.int64(39))",17.622660463355576,8.302122803736422,0.06165295963214257,0.05381389172251383
"(np.int64(3), np.int64(24), np.int64(42))",3.8957799581643755,2.685898313409823,0.05800755981582584,0.049681095022612864
"(np.int64(3), np.int64(24), np.int64(43))",4.275093199829982,2.774962858640446,0.06568008209890208,0.05955292898327935
"(np.int64(3), np.int64(25), np.int64(28))",1.6017261387470616,5.450385021061893,0.02599414692606017,0.012050360756690415
"(np.int64(3), np.int64(25), np.int64(30))",7.950360074594913,2.245554906853857,0.06424346947463788,0.01683730135400796
"(np.int64(3), np.int64(25), np.int64(31))",3.0690111527891744,3.363735422597023,0.02315299226231271,0.012923560617188135
"(np.int64(3), np.int64(26), np.int64(28))",4.119973277667539,3.7234150255787912,0.014204872792691559,0.010899135942352034
"(np.int64(3), np.int64(26), np.int64(35))",3.768731057383125,6.477765163254198,0.031442564969245135,0.03761916399576204
"(np.int64(3), np.int64(26), np.int64(36))",3.768731057383125,6.477765163254198,0.031442564969245135,0.03761916399576204
"(np.int64(3), np.int64(27), np.int64(30))",5.502265330831669,3.603412490514782,0.11985314695772864,0.01665857956578487
"(np.int64(3), np.int64(27), np.int64(31))",3.945067910589741,5.849453182761938,0.012308800799843977,0.04297602865490935
"(np.int64(3), np.int64(27), np.int64(35))",5.078015892936659,3.994384154460511,-0.012452865569069216,0.04137122751284261
"(np.int64(3), np.int64(27), np.int64(41))",3.599744271539965,7.045966096071072,-0.007141325956454669,0.02387995297672374
"(np.int64(3), np.int64(27), np.int64(42))",6.327160116101531,22.029932003970696,-0.0001133262687867953,0.1039781868881724
"(np.int64(3), np.int64(28), np.int64(31))",2.908051157503245,3.9990807525428385,0.031653864558138456,0.016547024095759366
"(np.int64(3), np.int64(28), np.int64(32))",2.9081001801611217,3.9991348299626965,0.03164901892209515,0.016547292030256622
"(np.int64(3), np.int64(28), np.int64(33))",3.0070759455142286,4.2402334979375365,0.0347499461081644,0.01512344731873394
"(np.int64(3), np.int64(28), np.int64(35))",5.191344234034769,5.226324388778451,0.03313016857134721,0.00995739291676312
"(np.int64(3), np.int64(28), np.int64(36))",5.191344234034769,5.226324388778451,0.03313016857134721,0.00995739291676312
"(np.int64(3), np.int64(28), np.int64(41))",2.230733205949646,1.8200185610143254,0.011805475832171175,0.010075595112975733
"(np.int64(3), np.int64(28), np.int64(43))",3.2788591996794847,3.1168376076891118,0.033301590949014304,0.023606728807349375
"(np.int64(3), np.int64(29), np.int64(31))",4.431160996054723,3.7651524297623227,0.031016553599073515,0.12421796534711682
"(np.int64(3), np.int64(29), np.int64(32))",4.431035648893838,3.765525984787864,0.031014765306508818,0.12421352423540377
"(np.int64(3), np.int64(29), np.int64(34))",5.5862513623832175,4.641067938641505,0.042540122467682906,0.013104137693516815
"(np.int64(3), np.int64(29), np.int64(40))",6.711081421671637,8.167366854820168,-0.004553378524459695,0.02606926806409504
"(np.int64(3), np.int64(29), np.int64(43))",4.358545379483776,6.268872086220364,0.10304838778953285,0.08409169450745424
"(np.int64(3), np.int64(30), np.int64(39))",6.773984619110053,6.435883471485503,0.05848518581415152,0.024151916788388017
"(np.int64(3), np.int64(31), np.int64(40))",10.617953120246327,3.991892512879986,0.13114026053238348,0.11981808065096822
"(np.int64(3), np.int64(32), np.int64(35))",2.927055853786057,3.0720168583601994,0.057221737808849205,0.04028134820402596
"(np.int64(3), np.int64(32), np.int64(42))",3.563213356712707,4.61288520388525,0.0695075206369441,0.051600732821825646
"(np.int64(3), np.int64(33), np.int64(34))",2.44635313332685,2.692675962797636,0.04995334761672632,0.04396619820392578
"(np.int64(3), np.int64(34), np.int64(37))",3.7297090168742866,1.7322795497232664,0.03243751112506865,0.031245972847691705
"(np.int64(3), np.int64(34), np.int64(38))",6.838289220141677,5.696085402523638,0.028738296465384172,0.03227559658489598
"(np.int64(3), np.int64(34), np.int64(39))",6.905018814206296,6.617310883735988,0.04173701680655162,0.04398369972081584
"(np.int64(3), np.int64(35), np.int64(41))",2.9328900852712105,1.5149704128779862,0.018617523056315477,0.018411276341207206
"(np.int64(3), np.int64(36), np.int64(40))",7.261076810665056,7.021318816808508,0.04115516690501653,0.04356116492829165
"(np.int64(3), np.int64(37), np.int64(39))",13.459139705675863,4.17528371071086,0.0653875300022787,0.0490345318446187
"(np.int64(3), np.int64(37), np.int64(41))",2.405534866225283,1.8524048746958213,0.012887303200422195,0.01391258355273628
"(np.int64(3), np.int64(38), np.int64(40))",10.452920317544773,12.287250234334746,0.03170947122671408,0.019130300325618133
"(np.int64(3), np.int64(38), np.int64(41))",3.6220516613762532,7.10481779529399,0.008233082286282944,0.009254234800607719
"(np.int64(3), np.int64(38), np.int64(42))",6.915984521755113,5.760066816732277,0.029840640888717296,0.04239964427134002
"(np.int64(3), np.int64(42), np.int64(43))",8.471687943271723,8.329656389093739,0.037324705625478405,0.032034785164310575
"(np.int64(4), np.int64(5), np.int64(8))",3.195502106793723,5.689373552646083,0.02089263800625052,0.017688418286910368
"(np.int64(4), np.int64(5), np.int64(13))",5.834707497155518,5.882439543589236,0.022492108157823876,0.02881905902935744
"(np.int64(4), np.int64(5), np.int64(18))",5.689498393615679,4.074588620002069,0.1487282358809272,0.10235015241386292
"(np.int64(4), np.int64(5), np.int64(26))",3.8190287918449224,4.880747747633387,0.027600061232333828,0.03180066744614518
"(np.int64(4), np.int64(5), np.int64(31))",10.708351787296907,10.47853438354161,0.05703717143146503,0.06981178618612915
"(np.int64(4), np.int64(5), np.int64(32))",10.708339925357354,10.478327476125546,0.05703164073765543,0.06981001035489331
"(np.int64(4), np.int64(5), np.int64(40))",11.772586434980512,15.49203184618827,0.041016783130459866,0.059719993700994234
"(np.int64(4), np.int64(5), np.int64(43))",15.467296183882961,14.49717306320077,0.027830230426114544,0.041532916487188265
"(np.int64(4), np.int64(6), np.int64(7))",2.1321750549865457,3.3367882698865756,0.02956223579704531,0.04211220722590836
"(np.int64(4), np.int64(6), np.int64(8))",2.242926042452624,1.8726055309086254,0.019282542203270192,0.016064506454635863
"(np.int64(4), np.int64(6), np.int64(17))",2.0826713395456564,3.20211415090102,0.028971688377888993,0.03917040159300411
"(np.int64(4), np.int64(6), np.int64(21))",6.856576821578195,11.794849073861199,-0.004665025306042292,0.012611643152006802
"(np.int64(4), np.int64(6), np.int64(22))",9.855033929645774,9.866211911573075,0.029814715775994927,0.023241359412239926
"(np.int64(4), np.int64(6), np.int64(23))",3.2465863371068417,3.3447395167802765,0.019163906116946405,0.01565506890003454
"(np.int64(4), np.int64(6), np.int64(26))",5.5806609889757475,5.02431844535914,0.04202903994329288,0.03679654787265618
"(np.int64(4), np.int64(6), np.int64(29))",3.254558178701455,5.351565155793472,0.03938763283619917,0.01948955302386146
"(np.int64(4), np.int64(6), np.int64(30))",7.740342745776168,10.407059917830408,0.060747345779547324,0.030850364773926442
"(np.int64(4), np.int64(6), np.int64(34))",4.527487873233465,4.078622656390844,0.026410018460907847,0.02696149121484359
"(np.int64(4), np.int64(7), np.int64(8))",4.33406807903779,7.324654836624767,0.04964640431118428,0.05414912217789758
"(np.int64(4), np.int64(7), np.int64(14))",5.844781661345822,6.37691034214708,0.06525737867393433,0.04960285057424141
"(np.int64(4), np.int64(7), np.int64(21))",7.117668952519527,10.881231180386912,-0.0015039806754902907,0.04565370489704279
"(np.int64(4), np.int64(7), np.int64(27))",6.84734437923997,12.130792654423427,-0.0015039806754902907,0.04637463428321342
"(np.int64(4), np.int64(7), np.int64(30))",3.312966340858093,4.445026137328881,0.02708873137457779,0.04920351309940307
"(np.int64(4), np.int64(7), np.int64(33))",6.429928733620613,5.679669087603376,0.02966330288186869,0.02980497515563696
"(np.int64(4), np.int64(7), np.int64(35))",3.6200541665809185,3.338110472387914,0.028249563879615858,0.03540443751235378
"(np.int64(4), np.int64(7), np.int64(42))",6.549059979139023,8.44231981356089,0.07425380150575978,0.08492296832671797
"(np.int64(4), np.int64(8), np.int64(11))",3.521269372801446,4.838483601750587,0.030914724178267017,0.026235519212785108
"(np.int64(4), np.int64(8), np.int64(15))",4.135504860072797,4.754317613322783,0.025637672627982444,0.014828552747812251
"(np.int64(4), np.int64(8), np.int64(18))",2.314277723380616,4.60237067143899,0.050436043656244656,0.04706875230157681
"(np.int64(4), np.int64(8), np.int64(21))",3.70059424401283,3.639786811739451,-0.00185628569591767,0.039506524891689376
"(np.int64(4), np.int64(8), np.int64(30))",7.335325382021879,6.629708474414543,0.02974232429474377,0.010923877837037743
"(np.int64(4), np.int64(8), np.int64(33))",4.9153727910190925,3.7515111717625076,0.03623020576263558,0.046410410996453266
"(np.int64(4), np.int64(8), np.int64(41))",1.6015633814944719,2.244852979584044,0.010226498627341485,0.013190892748723648
"(np.int64(4), np.int64(9), np.int64(14))",5.483260244724919,4.16831391959194,0.17896114784325623,0.1269462211001412
"(np.int64(4), np.int64(9), np.int64(16))",3.0860678099812784,3.4369705482760717,0.1082096068223285,0.09831977637848877
"(np.int64(4), np.int64(9), np.int64(18))",8.089064653132434,9.000110094915268,0.06116560113964076,0.06278728810672873
"(np.int64(4), np.int64(9), np.int64(19))",6.872143416428518,5.409198942650545,0.06761046977655882,0.07246930947547225
"(np.int64(4), np.int64(9), np.int64(21))",4.002120744348414,6.093266121729471,0.0,0.04129803025313161
"(np.int64(4), np.int64(9), np.int64(25))",1.7836509061831156,2.5093364142317482,0.019875782505031636,0.01977851585556778
"(np.int64(4), np.int64(9), np.int64(28))",4.726647348076726,6.045491653664031,0.044335862296622786,0.024795202394434335
"(np.int64(4), np.int64(9), np.int64(30))",4.0689518989981615,9.407282332248293,0.03818783082208854,0.0296305181946821
"(np.int64(4), np.int64(9), np.int64(32))",6.943876827293279,6.9965395641993995,0.06468296717024746,0.047832976674956895
"(np.int64(4), np.int64(9), np.int64(37))",3.2561953876824643,2.3870431292237795,0.031696181147734204,0.015803391464166094
"(np.int64(4), np.int64(10), np.int64(14))",11.840724750004798,12.640245363589907,0.06580805388152511,0.08901882313771325
"(np.int64(4), np.int64(10), np.int64(17))",5.235820045273309,5.336716306455624,0.050741277791563566,0.03534765287899311
"(np.int64(4), np.int64(10), np.int64(24))",5.487582660177966,5.254496457395231,0.09077770223546722,0.06752919328623652
"(np.int64(4), np.int64(10), np.int64(28))",8.399632769084226,7.864473061023243,0.04038572865320811,0.02558962567557166
"(np.int64(4), np.int64(10), np.int64(34))",5.808747231472851,5.259670387488206,0.02170645285147299,0.02775346470812834
"(np.int64(4), np.int64(10), np.int64(35))",5.808747231472851,5.259670387488206,0.02170645285147299,0.02775346470812834
"(np.int64(4), np.int64(10), np.int64(39))",13.320127940015455,19.865003105365854,0.06656385217174154,0.09055636223145846
"(np.int64(4), np.int64(10), np.int64(40))",13.256369991989107,17.245516002616384,0.06361944882748705,0.08161788166178052
"(np.int64(4), np.int64(11), np.int64(18))",6.859126616129967,7.366294410741112,0.04585175797086005,0.033358143247999794
"(np.int64(4), np.int64(11), np.int64(20))",6.903969505888277,6.814901026835166,0.06745002469905159,0.05545159371339259
"(np.int64(4), np.int64(11), np.int64(24))",3.9337895336828543,3.7825539335268674,0.0693345681086509,0.05262969064446321
"(np.int64(4), np.int64(11), np.int64(31))",7.474067006045192,6.448569572126943,0.07892487696185468,0.06275829004512512
"(np.int64(4), np.int64(11), np.int64(32))",7.4740711797816735,6.448213584498233,0.07892466084652794,0.0627558833560915
"(np.int64(4), np.int64(11), np.int64(36))",8.527762057752383,7.351660356002921,0.04152794526481485,0.031795097888577484
"(np.int64(4), np.int64(11), np.int64(37))",2.014087351023544,4.0749227216622605,0.049745673660517076,0.04042647480275996
"(np.int64(4), np.int64(11), np.int64(40))",12.48735322504835,12.578073222896963,0.0872011336826023,0.06646747472545977
"(np.int64(4), np.int64(12), np.int64(17))",9.101834248965416,8.959555496709598,0.07894433363401165,0.05113189575558563
"(np.int64(4), np.int64(12), np.int64(18))",8.054477752014732,6.299964300246027,0.07892810466181466,0.07117950254550609
"(np.int64(4), np.int64(12), np.int64(27))",4.603357205543114,4.273343270473405,-0.0070761658506453,0.10759586884616357
"(np.int64(4), np.int64(12), np.int64(30))",7.933117063148838,7.823925095259632,0.06290787098151496,0.03588317104184924
"(np.int64(4), np.int64(12), np.int64(31))",6.24391429058079,7.382809013041157,0.06249635237028939,0.08278810718688101
"(np.int64(4), np.int64(12), np.int64(38))",5.868330685797857,6.700597285186519,0.03946054109584418,0.032714003017076276
"(np.int64(4), np.int64(13), np.int64(20))",7.676806610679979,8.466395811447262,0.042698285218876864,0.04724428355611676
"(np.int64(4), np.int64(13), np.int64(21))",6.680984237266683,5.130081198137493,8.283762468497269e-05,0.06940435258362376
"(np.int64(4), np.int64(13), np.int64(24))",7.310830851425095,5.821543998512857,0.04322760144836624,0.033100363911539366
"(np.int64(4), np.int64(13), np.int64(29))",7.736655851004336,4.386386471802945,0.05362280101310335,0.08661914082839905
"(np.int64(4), np.int64(13), np.int64(35))",5.114512586903335,3.2027374757724694,0.031150959324280914,0.029261655494850602
"(np.int64(4), np.int64(13), np.int64(36))",5.114512586903335,3.2027374757724694,0.031150959324280914,0.029261655494850602
"(np.int64(4), np.int64(13), np.int64(40))",10.38257465014292,9.494799662713941,0.047408954273885584,0.06458491782941722
"(np.int64(4), np.int64(14), np.int64(15))",12.484581911471052,10.24628644988966,0.05290372477885463,0.07660335167877419
"(np.int64(4), np.int64(14), np.int64(20))",19.345429904042426,16.070057550658593,0.3699738217443719,0.3286754473533735
"(np.int64(4), np.int64(14), np.int64(25))",6.125771752443492,5.136208884664779,0.011411862182126198,0.019531190720441072
"(np.int64(4), np.int64(14), np.int64(28))",6.478921057898857,5.313160003726708,0.029923813490027706,0.029223564059082996
"(np.int64(4), np.int64(14), np.int64(29))",6.490414363336996,5.375565785072691,0.046133875045301975,0.08057756514408532
"(np.int64(4), np.int64(14), np.int64(31))",9.078286466101943,7.949245074501214,0.0675446319282107,0.09527643837539912
"(np.int64(4), np.int64(14), np.int64(32))",9.078161740332211,7.949041049595898,0.06754022577968966,0.09527536984066942
"(np.int64(4), np.int64(14), np.int64(33))",8.944876963448142,7.867900202277409,0.06625295850224955,0.09299641950703741
"(np.int64(4), np.int64(14), np.int64(34))",3.4811891225515685,4.243762544666898,0.022544365971522096,0.03019793919031155
"(np.int64(4), np.int64(14), np.int64(40))",9.731651671459833,11.40621689509624,0.08290522074694884,0.0776171983102858
"(np.int64(4), np.int64(14), np.int64(43))",15.091810653186505,13.907141555926076,0.027952686510530178,0.05525100071609701
"(np.int64(4), np.int64(15), np.int64(16))",10.20571926712653,11.371977288227756,0.12490720747448847,0.11939804554336708
"(np.int64(4), np.int64(15), np.int64(19))",14.813978817526404,12.829894519899485,0.038080406755727214,0.0492931327107029
"(np.int64(4), np.int64(15), np.int64(21))",7.367438135840599,5.961449006273368,-0.0012014100143340478,0.029755393558591914
"(np.int64(4), np.int64(15), np.int64(28))",3.1053108389355915,2.1416002213544423,0.035390120434089734,0.024885507789101258
"(np.int64(4), np.int64(15), np.int64(31))",10.119295777134617,7.4883691868383755,0.05676801161762035,0.06537028549264312
"(np.int64(4), np.int64(15), np.int64(35))",8.664120895844135,4.423570311627079,0.03349987580532843,0.01648264543432154
"(np.int64(4), np.int64(15), np.int64(38))",14.459771249286044,11.430305225205784,0.047049136075627884,0.06323143673905995
"(np.int64(4), np.int64(15), np.int64(42))",10.879287820471555,9.504788721945525,0.03573399171754399,0.0217207286377602
"(np.int64(4), np.int64(16), np.int64(18))",4.601430643607589,2.6027005336105096,0.11879808045509421,0.08252324904554087
"(np.int64(4), np.int64(16), np.int64(22))",5.5884950429986056,5.373326475877407,0.041831076336716344,0.04270767081457216
"(np.int64(4), np.int64(16), np.int64(23))",6.20390964396019,5.486261863725697,0.04264192886574547,0.04873431628768743
"(np.int64(4), np.int64(16), np.int64(32))",6.778411542275606,10.089083670068261,0.06183327426546348,0.09803439530512692
"(np.int64(4), np.int64(16), np.int64(40))",7.523633154219934,6.209086490777175,0.08107387505373831,0.0512625879445866
