indices,source,syn3_true,weight,strong,split
"(2, 14, 31)",remainder1800,0.0472381114959716,7.137222222222222,False,test
"(2, 14, 34)",remainder1800,0.0501428842544555,7.137222222222222,False,test
"(2, 14, 43)",remainder1800,0.0756924748420715,7.137222222222222,False,tune
"(2, 15, 16)",remainder1800,0.0613447427749633,7.137222222222222,False,tune
"(2, 15, 18)",exact397,0.0817463994026184,1.0,False,test
"(2, 15, 21)",remainder1800,0.0255662202835083,7.137222222222222,False,tune
"(2, 15, 25)",remainder1800,0.0596638321876525,7.137222222222222,False,test
"(2, 15, 30)",exact397,0.0505880117416381,1.0,False,test
"(2, 15, 35)",remainder1800,0.0308552980422973,7.137222222222222,False,tune
"(2, 15, 38)",exact397,0.0563544034957885,1.0,False,test
"(2, 16, 19)",remainder1800,0.0887835025787353,7.137222222222222,False,tune
"(2, 16, 25)",remainder1800,0.0813090205192565,7.137222222222222,False,tune
"(2, 16, 29)",remainder1800,0.0636247992515564,7.137222222222222,False,test
"(2, 17, 21)",remainder1800,0.0489690899848938,7.137222222222222,False,test
"(2, 17, 25)",remainder1800,0.0409586429595947,7.137222222222222,False,tune
"(2, 17, 29)",remainder1800,0.0535866022109985,7.137222222222222,False,test
"(2, 17, 36)",remainder1800,0.0440873503684997,7.137222222222222,False,test
"(2, 17, 37)",remainder1800,0.0822920799255371,7.137222222222222,False,tune
"(2, 18, 30)",remainder1800,0.0595299005508422,7.137222222222222,False,tune
"(2, 18, 32)",remainder1800,0.1021808385848999,7.137222222222222,True,tune
"(2, 18, 41)",remainder1800,0.011026382446289,7.137222222222222,False,tune
"(2, 19, 20)",remainder1800,0.0207843780517578,7.137222222222222,False,test
"(2, 19, 32)",remainder1800,0.0672118067741394,7.137222222222222,False,tune
"(2, 19, 36)",remainder1800,0.0620314478874206,7.137222222222222,False,tune
"(2, 19, 41)",exact397,0.0084584355354309,1.0,False,test
"(2, 20, 23)",remainder1800,0.0271296501159667,7.137222222222222,False,tune
"(2, 20, 34)",remainder1800,0.0611740350723266,7.137222222222222,False,tune
"(2, 20, 38)",remainder1800,0.108367383480072,7.137222222222222,True,tune
"(2, 20, 40)",remainder1800,0.0491421222686767,7.137222222222222,False,tune
"(2, 22, 23)",remainder1800,0.0105687975883483,7.137222222222222,False,tune
"(2, 22, 24)",remainder1800,0.0491206645965576,7.137222222222222,False,tune
"(2, 22, 27)",remainder1800,0.0542577505111694,7.137222222222222,False,test
"(2, 22, 30)",remainder1800,0.0348799228668212,7.137222222222222,False,test
"(2, 22, 41)",remainder1800,0.0118405222892761,7.137222222222222,False,test
"(2, 23, 25)",remainder1800,0.0207540392875671,7.137222222222222,False,test
"(2, 23, 33)",remainder1800,0.017127513885498,7.137222222222222,False,test
"(2, 24, 33)",remainder1800,0.0698621869087219,7.137222222222222,False,test
"(2, 25, 28)",remainder1800,0.0485782623291015,7.137222222222222,False,tune
"(2, 25, 32)",remainder1800,0.0315539836883544,7.137222222222222,False,tune
"(2, 26, 29)",remainder1800,0.0535292625427246,7.137222222222222,False,tune
"(2, 26, 38)",remainder1800,0.056944727897644,7.137222222222222,False,test
"(2, 27, 30)",remainder1800,0.0513482093811035,7.137222222222222,False,test
"(2, 27, 31)",remainder1800,0.0608404278755188,7.137222222222222,False,tune
"(2, 27, 33)",remainder1800,0.0613806843757629,7.137222222222222,False,tune
"(2, 27, 35)",remainder1800,0.0548293590545654,7.137222222222222,False,test
"(2, 27, 36)",remainder1800,0.0548293590545654,7.137222222222222,False,test
"(2, 27, 41)",remainder1800,0.0117321014404296,7.137222222222222,False,tune
"(2, 27, 42)",remainder1800,0.0574040412902832,7.137222222222222,False,test
"(2, 28, 36)",remainder1800,0.0489587783813476,7.137222222222222,False,test
"(2, 29, 34)",remainder1800,0.0471472740173339,7.137222222222222,False,test
"(2, 29, 40)",remainder1800,0.0504096150398254,7.137222222222222,False,tune
"(2, 29, 42)",remainder1800,0.0691688656806945,7.137222222222222,False,tune
"(2, 30, 33)",exact397,0.0646793246269226,1.0,False,test
"(2, 31, 32)",remainder1800,0.0101494193077087,7.137222222222222,False,tune
"(2, 31, 37)",remainder1800,0.1109439134597778,7.137222222222222,True,tune
"(2, 31, 40)",remainder1800,0.087587833404541,7.137222222222222,False,tune
"(2, 31, 43)",remainder1800,0.0941229462623596,7.137222222222222,False,tune
"(2, 33, 40)",exact397,0.0913184881210327,1.0,False,tune
"(2, 34, 36)",remainder1800,0.0045710802078247,7.137222222222222,False,test
"(2, 34, 42)",remainder1800,0.0521256327629089,7.137222222222222,False,tune
"(2, 34, 43)",remainder1800,0.0500650405883789,7.137222222222222,False,test
"(2, 35, 36)",remainder1800,0.0045710802078247,7.137222222222222,False,test
"(2, 35, 41)",exact397,0.0152454376220703,1.0,False,test
"(2, 35, 43)",remainder1800,0.0500650405883789,7.137222222222222,False,test
"(2, 36, 41)",remainder1800,0.0152454376220703,7.137222222222222,False,tune
"(2, 38, 43)",remainder1800,0.073455810546875,7.137222222222222,False,test
"(2, 39, 42)",remainder1800,0.081827163696289,7.137222222222222,False,tune
"(2, 40, 42)",exact397,0.0733446478843689,1.0,False,tune
"(2, 40, 43)",remainder1800,0.0739948153495788,7.137222222222222,False,tune
"(2, 41, 42)",remainder1800,0.007735252380371,7.137222222222222,False,test
"(3, 4, 5)",remainder1800,0.0473914742469787,7.137222222222222,False,tune
"(3, 4, 8)",remainder1800,0.0633382797241211,7.137222222222222,False,test
"(3, 4, 14)",remainder1800,0.0855015516281127,7.137222222222222,False,tune
"(3, 4, 21)",remainder1800,0.0831173062324523,7.137222222222222,False,test
"(3, 4, 25)",remainder1800,0.0379291772842407,7.137222222222222,False,tune
"(3, 4, 29)",exact397,0.1912723779678344,1.0,True,tune
"(3, 4, 37)",remainder1800,0.1017751097679138,7.137222222222222,True,tune
"(3, 4, 40)",remainder1800,0.0776028633117675,7.137222222222222,False,tune
"(3, 5, 15)",remainder1800,0.0931040048599243,7.137222222222222,False,test
"(3, 5, 26)",remainder1800,0.0593392252922058,7.137222222222222,False,tune
"(3, 5, 30)",remainder1800,0.0533437132835388,7.137222222222222,False,tune
"(3, 6, 8)",remainder1800,0.0619800090789794,7.137222222222222,False,test
"(3, 6, 16)",exact397,0.1794164180755615,1.0,True,tune
"(3, 6, 17)",remainder1800,0.0699985027313232,7.137222222222222,False,tune
"(3, 6, 22)",exact397,0.0627611279487609,1.0,False,tune
"(3, 6, 24)",remainder1800,0.0934804677963256,7.137222222222222,False,test
"(3, 6, 25)",remainder1800,0.0328495502471923,7.137222222222222,False,test
"(3, 6, 43)",exact397,0.149026870727539,1.0,True,test
"(3, 7, 16)",remainder1800,0.0610408186912536,7.137222222222222,False,test
"(3, 7, 18)",remainder1800,0.0593485832214355,7.137222222222222,False,tune
"(3, 7, 24)",remainder1800,0.0719112157821655,7.137222222222222,False,test
"(3, 7, 32)",remainder1800,0.0553635358810424,7.137222222222222,False,tune
"(3, 7, 34)",remainder1800,0.0477861166000366,7.137222222222222,False,tune
"(3, 7, 39)",exact397,0.0554307699203491,1.0,False,tune
"(3, 7, 40)",remainder1800,0.0510461926460266,7.137222222222222,False,tune
"(3, 7, 42)",remainder1800,0.0725825428962707,7.137222222222222,False,tune
"(3, 7, 43)",remainder1800,0.0876456499099731,7.137222222222222,False,test
"(3, 8, 16)",remainder1800,0.0715993642807006,7.137222222222222,False,test
"(3, 8, 24)",remainder1800,0.0445511937141418,7.137222222222222,False,tune
"(3, 8, 25)",remainder1800,0.0283640027046203,7.137222222222222,False,test
"(3, 8, 27)",remainder1800,0.032316505908966,7.137222222222222,False,tune
"(3, 8, 29)",remainder1800,0.0275399088859558,7.137222222222222,False,test
"(3, 8, 30)",remainder1800,0.0287630558013916,7.137222222222222,False,tune
"(3, 8, 35)",remainder1800,0.0244110226631164,7.137222222222222,False,test
"(3, 8, 36)",remainder1800,0.0244110226631164,7.137222222222222,False,tune
"(3, 8, 38)",remainder1800,0.0243432521820068,7.137222222222222,False,tune
"(3, 9, 13)",exact397,0.180966317653656,1.0,True,tune
"(3, 9, 15)",exact397,0.044737160205841,1.0,False,test
"(3, 9, 18)",exact397,0.1890068054199218,1.0,True,tune
"(3, 9, 20)",remainder1800,0.0544383525848388,7.137222222222222,False,tune
"(3, 9, 21)",remainder1800,0.0496015548706054,7.137222222222222,False,test
"(3, 9, 24)",remainder1800,0.0614213943481445,7.137222222222222,False,tune
"(3, 9, 29)",remainder1800,0.04457688331604,7.137222222222222,False,tune
"(3, 9, 39)",remainder1800,0.0534834861755371,7.137222222222222,False,tune
"(3, 9, 42)",remainder1800,0.1091108918190002,7.137222222222222,True,tune
"(3, 10, 25)",exact397,0.0441591143608093,1.0,False,tune
"(3, 11, 15)",exact397,0.1142969131469726,1.0,True,test
"(3, 11, 17)",remainder1800,0.0698466300964355,7.137222222222222,False,test
"(3, 11, 25)",remainder1800,0.0370119214057922,7.137222222222222,False,tune
"(3, 11, 41)",remainder1800,0.0082851648330688,7.137222222222222,False,tune
"(3, 11, 42)",remainder1800,0.1112359166145324,7.137222222222222,True,test
"(3, 12, 17)",remainder1800,0.0896810889244079,7.137222222222222,False,tune
"(3, 12, 19)",exact397,0.1266908645629882,1.0,True,tune
"(3, 12, 23)",remainder1800,0.048234224319458,7.137222222222222,False,tune
"(3, 12, 27)",remainder1800,0.0483540296554565,7.137222222222222,False,tune
"(3, 12, 30)",remainder1800,0.0517507195472717,7.137222222222222,False,test
"(3, 12, 41)",remainder1800,0.0164380073547363,7.137222222222222,False,tune
"(3, 13, 17)",remainder1800,0.127819538116455,7.137222222222222,True,test
"(3, 13, 18)",exact397,0.1678728461265564,1.0,True,tune
"(3, 13, 38)",exact397,0.1557943224906921,1.0,True,tune
"(3, 13, 40)",exact397,0.1746661067008972,1.0,True,test
"(3, 13, 43)",remainder1800,0.0729522705078125,7.137222222222222,False,tune
"(3, 14, 16)",remainder1800,0.0588737726211547,7.137222222222222,False,test
"(3, 14, 20)",remainder1800,0.0996744632720947,7.137222222222222,False,test
"(3, 14, 23)",remainder1800,0.0181629061698913,7.137222222222222,False,tune
"(3, 14, 26)",exact397,0.0757868885993957,1.0,False,test
"(3, 14, 36)",remainder1800,0.0446271896362304,7.137222222222222,False,tune
"(3, 14, 40)",remainder1800,0.117904782295227,7.137222222222222,True,tune
"(3, 15, 17)",remainder1800,0.0362837314605712,7.137222222222222,False,tune
"(3, 15, 19)",remainder1800,0.0517538785934448,7.137222222222222,False,tune
"(3, 15, 21)",remainder1800,0.031862199306488,7.137222222222222,False,test
"(3, 15, 24)",remainder1800,0.0569440722465515,7.137222222222222,False,tune
"(3, 15, 31)",remainder1800,0.0654981136322021,7.137222222222222,False,tune
"(3, 15, 32)",remainder1800,0.0653958916664123,7.137222222222222,False,test
"(3, 15, 33)",remainder1800,0.0701949596405029,7.137222222222222,False,tune
"(3, 16, 25)",remainder1800,0.0457703471183776,7.137222222222222,False,tune
"(3, 16, 27)",remainder1800,0.058285653591156,7.137222222222222,False,tune
"(3, 16, 32)",remainder1800,0.0859112739562988,7.137222222222222,False,tune
"(3, 16, 36)",exact397,0.0600907802581787,1.0,False,test
"(3, 16, 38)",remainder1800,0.0833666920661926,7.137222222222222,False,tune
"(3, 17, 18)",remainder1800,0.073664903640747,7.137222222222222,False,tune
"(3, 17, 25)",remainder1800,0.0421804189682006,7.137222222222222,False,tune
"(3, 17, 26)",remainder1800,0.0497516989707946,7.137222222222222,False,test
"(3, 17, 30)",remainder1800,0.0878512263298034,7.137222222222222,False,tune
"(3, 17, 32)",remainder1800,0.0576465129852294,7.137222222222222,False,test
"(3, 17, 33)",exact397,0.0622919201850891,1.0,False,test
"(3, 17, 43)",remainder1800,0.082998514175415,7.137222222222222,False,test
"(3, 18, 19)",exact397,0.0590746998786926,1.0,False,tune
"(3, 18, 23)",exact397,0.0445818305015563,1.0,False,tune
"(3, 18, 31)",remainder1800,0.0746599435806274,7.137222222222222,False,test
"(3, 19, 26)",remainder1800,0.0670751333236694,7.137222222222222,False,tune
"(3, 19, 29)",remainder1800,0.1104126572608947,7.137222222222222,True,tune
"(3, 19, 36)",remainder1800,0.0351033210754394,7.137222222222222,False,test
"(3, 19, 41)",remainder1800,0.0067986845970153,7.137222222222222,False,test
"(3, 20, 24)",remainder1800,0.0942141413688659,7.137222222222222,False,tune
"(3, 20, 28)",remainder1800,0.0511263608932495,7.137222222222222,False,test
"(3, 20, 31)",remainder1800,0.1259538531303405,7.137222222222222,True,test
"(3, 20, 33)",remainder1800,0.1139746904373169,7.137222222222222,True,tune
"(3, 20, 37)",remainder1800,0.0892084836959838,7.137222222222222,False,tune
"(3, 20, 40)",remainder1800,0.0880045890808105,7.137222222222222,False,test
"(3, 21, 39)",remainder1800,0.0416318178176879,7.137222222222222,False,test
"(3, 21, 42)",exact397,0.0672339797019958,1.0,False,test
"(3, 22, 27)",remainder1800,0.0213273763656616,7.137222222222222,False,tune
"(3, 22, 38)",remainder1800,0.0498175621032714,7.137222222222222,False,test
"(3, 22, 42)",remainder1800,0.0683066248893737,7.137222222222222,False,test
"(3, 24, 27)",remainder1800,0.0813457369804382,7.137222222222222,False,test
"(3, 24, 30)",remainder1800,0.060102641582489,7.137222222222222,False,test
"(3, 24, 34)",exact397,0.0615569353103637,1.0,False,test
"(3, 25, 31)",remainder1800,0.0443729162216186,7.137222222222222,False,test
"(3, 25, 32)",remainder1800,0.0413477420806884,7.137222222222222,False,tune
"(3, 25, 40)",remainder1800,0.038106083869934,7.137222222222222,False,tune
"(3, 25, 42)",remainder1800,0.0345864295959472,7.137222222222222,False,tune
"(3, 26, 28)",exact397,0.0215606093406677,1.0,False,test
"(3, 26, 33)",remainder1800,0.0567488074302673,7.137222222222222,False,tune
"(3, 26, 39)",remainder1800,0.0522354245185852,7.137222222222222,False,test
"(3, 27, 43)",remainder1800,0.0914148092269897,7.137222222222222,False,tune
"(3, 28, 32)",remainder1800,0.050655722618103,7.137222222222222,False,tune
"(3, 28, 34)",remainder1800,0.0305095314979553,7.137222222222222,False,tune
"(3, 28, 37)",remainder1800,0.0394268035888671,7.137222222222222,False,test
"(3, 28, 41)",remainder1800,0.0103875398635864,7.137222222222222,False,tune
"(3, 29, 31)",remainder1800,0.1082002520561218,7.137222222222222,True,tune
"(3, 29, 34)",remainder1800,0.0393989086151123,7.137222222222222,False,tune
"(3, 29, 35)",remainder1800,0.0393989086151123,7.137222222222222,False,tune
"(3, 29, 36)",remainder1800,0.0393989086151123,7.137222222222222,False,tune
"(3, 29, 43)",remainder1800,0.0844228267669677,7.137222222222222,False,tune
"(3, 30, 40)",remainder1800,0.046456754207611,7.137222222222222,False,tune
"(3, 30, 43)",exact397,0.0731500387191772,1.0,False,test
"(3, 31, 40)",exact397,0.0892802476882934,1.0,False,tune
"(3, 31, 42)",remainder1800,0.0583381056785583,7.137222222222222,False,tune
"(3, 32, 35)",remainder1800,0.0573410987854003,7.137222222222222,False,test
"(3, 32, 36)",remainder1800,0.0573410987854003,7.137222222222222,False,tune
"(3, 33, 39)",remainder1800,0.1082473993301391,7.137222222222222,True,tune
"(3, 33, 43)",exact397,0.1508467197418213,1.0,True,tune
"(3, 34, 35)",remainder1800,0.0022206306457519,7.137222222222222,False,test
"(3, 34, 37)",remainder1800,0.0522180795669555,7.137222222222222,False,test
"(3, 34, 39)",remainder1800,0.0375683903694152,7.137222222222222,False,tune
"(3, 34, 42)",remainder1800,0.0636139512062072,7.137222222222222,False,test
"(3, 35, 37)",exact397,0.0522180795669555,1.0,False,tune
"(3, 35, 38)",remainder1800,0.0356310606002807,7.137222222222222,False,test
"(3, 40, 41)",remainder1800,0.0156074166297912,7.137222222222222,False,test
"(3, 40, 42)",exact397,0.0679990053176879,1.0,False,test
"(4, 5, 8)",remainder1800,0.0310117602348327,7.137222222222222,False,tune
"(4, 5, 28)",exact397,0.0456759929656982,1.0,False,test
"(4, 5, 29)",remainder1800,0.0549330115318298,7.137222222222222,False,test
"(4, 5, 35)",remainder1800,0.0505492091178894,7.137222222222222,False,tune
"(4, 5, 40)",remainder1800,0.0722265839576721,7.137222222222222,False,tune
"(4, 6, 8)",remainder1800,0.0564387440681457,7.137222222222222,False,tune
"(4, 6, 12)",remainder1800,0.0737007856369018,7.137222222222222,False,tune
"(4, 6, 22)",remainder1800,0.0518438816070556,7.137222222222222,False,tune
"(4, 6, 24)",remainder1800,0.0704309344291687,7.137222222222222,False,test
"(4, 6, 25)",remainder1800,0.0468318462371826,7.137222222222222,False,test
"(4, 6, 32)",exact397,0.0815187692642211,1.0,False,test
"(4, 7, 13)",remainder1800,0.0762901306152343,7.137222222222222,False,test
"(4, 7, 14)",remainder1800,0.0700517892837524,7.137222222222222,False,tune
"(4, 7, 17)",exact397,0.1745826005935669,1.0,True,tune
"(4, 7, 24)",remainder1800,0.0966877937316894,7.137222222222222,False,tune
"(4, 7, 28)",remainder1800,0.0373980998992919,7.137222222222222,False,test
"(4, 7, 41)",remainder1800,0.0067744851112365,7.137222222222222,False,test
"(4, 8, 9)",remainder1800,0.0306456685066223,7.137222222222222,False,test
"(4, 8, 13)",remainder1800,0.0899535417556762,7.137222222222222,False,test
"(4, 8, 15)",exact397,0.0302817225456237,1.0,False,tune
"(4, 8, 20)",remainder1800,0.0296423435211181,7.137222222222222,False,tune
"(4, 8, 22)",remainder1800,0.0528862476348876,7.137222222222222,False,test
"(4, 9, 14)",exact397,0.1236034631729126,1.0,True,tune
"(4, 9, 38)",exact397,0.1024921536445617,1.0,True,tune
"(4, 10, 13)",remainder1800,0.1056081056594848,7.137222222222222,True,test
"(4, 10, 14)",remainder1800,0.0591616034507751,7.137222222222222,False,test
"(4, 10, 23)",remainder1800,0.0350724458694458,7.137222222222222,False,tune
"(4, 10, 27)",remainder1800,0.0937901139259338,7.137222222222222,False,tune
"(4, 10, 31)",remainder1800,0.0729281902313232,7.137222222222222,False,test
"(4, 11, 12)",remainder1800,0.105007529258728,7.137222222222222,True,tune
"(4, 11, 16)",remainder1800,0.1207786798477172,7.137222222222222,True,tune
"(4, 11, 25)",remainder1800,0.0393389463424682,7.137222222222222,False,tune
"(4, 11, 27)",remainder1800,0.055804431438446,7.137222222222222,False,tune
"(4, 11, 35)",exact397,0.0510128736495971,1.0,False,tune
"(4, 11, 38)",remainder1800,0.1048449873924255,7.137222222222222,True,test
"(4, 11, 40)",remainder1800,0.0720175504684448,7.137222222222222,False,test
"(4, 11, 41)",remainder1800,0.0138896107673645,7.137222222222222,False,tune
"(4, 12, 14)",remainder1800,0.0532835721969604,7.137222222222222,False,tune
"(4, 12, 27)",remainder1800,0.1361364722251892,7.137222222222222,True,tune
"(4, 12, 37)",remainder1800,0.0902993083000183,7.137222222222222,False,tune
"(4, 12, 43)",exact397,0.0975475311279296,1.0,False,test
"(4, 13, 19)",remainder1800,0.0784274339675903,7.137222222222222,False,tune
"(4, 13, 22)",remainder1800,0.0492146611213684,7.137222222222222,False,tune
"(4, 13, 29)",exact397,0.1804787516593933,1.0,True,test
"(4, 13, 39)",remainder1800,0.0588859915733337,7.137222222222222,False,test
"(4, 13, 41)",remainder1800,0.0108005404472351,7.137222222222222,False,test
"(4, 13, 42)",remainder1800,0.1492419242858886,7.137222222222222,True,tune
"(4, 13, 43)",remainder1800,0.0564239025115966,7.137222222222222,False,test
"(4, 14, 18)",exact397,0.1255508661270141,1.0,True,tune
"(4, 14, 19)",exact397,0.3577265739440918,1.0,True,tune
"(4, 14, 20)",exact397,0.272340178489685,1.0,True,tune
"(4, 14, 22)",remainder1800,0.0485879778861999,7.137222222222222,False,test
"(4, 14, 25)",remainder1800,0.0229285955429077,7.137222222222222,False,tune
"(4, 14, 26)",exact397,0.0592409372329711,1.0,False,tune
"(4, 15, 17)",remainder1800,0.083097219467163,7.137222222222222,False,test
"(4, 15, 26)",exact397,0.0539019703865051,1.0,False,tune
"(4, 15, 29)",remainder1800,0.0708798170089721,7.137222222222222,False,tune
"(4, 16, 17)",remainder1800,0.0800150036811828,7.137222222222222,False,tune
"(4, 16, 20)",exact397,0.0395461916923522,1.0,False,tune
"(4, 16, 21)",remainder1800,0.0708799362182617,7.137222222222222,False,test
"(4, 16, 25)",exact397,0.0547171235084533,1.0,False,tune
"(4, 16, 41)",remainder1800,0.0213279128074646,7.137222222222222,False,tune
"(4, 17, 32)",remainder1800,0.0638434290885925,7.137222222222222,False,tune
"(4, 17, 34)",remainder1800,0.0625724792480468,7.137222222222222,False,tune
"(4, 17, 39)",remainder1800,0.0655603408813476,7.137222222222222,False,tune
"(4, 17, 43)",exact397,0.0768514275550842,1.0,False,tune
"(4, 18, 22)",remainder1800,0.0524908900260925,7.137222222222222,False,test
"(4, 18, 23)",remainder1800,0.0216588377952575,7.137222222222222,False,tune
"(4, 18, 33)",remainder1800,0.067736268043518,7.137222222222222,False,tune
"(4, 18, 34)",exact397,0.0535480976104736,1.0,False,test
"(4, 18, 35)",remainder1800,0.0535480976104736,7.137222222222222,False,tune
"(4, 18, 40)",remainder1800,0.0980904698371887,7.137222222222222,False,tune
"(4, 19, 21)",remainder1800,0.0423440933227539,7.137222222222222,False,tune
"(4, 19, 27)",remainder1800,0.0396258234977722,7.137222222222222,False,tune
"(4, 19, 37)",remainder1800,0.03043794631958,7.137222222222222,False,test
"(4, 19, 43)",remainder1800,0.0682910680770874,7.137222222222222,False,tune
"(4, 20, 32)",exact397,0.0841484069824218,1.0,False,tune
"(4, 20, 35)",remainder1800,0.0507951378822326,7.137222222222222,False,test
"(4, 20, 39)",remainder1800,0.0518395900726318,7.137222222222222,False,test
"(4, 20, 40)",remainder1800,0.0676032900810241,7.137222222222222,False,test
"(4, 20, 41)",exact397,0.0056976079940795,1.0,False,test
"(4, 20, 42)",exact397,0.082008421421051,1.0,False,test
"(4, 21, 28)",remainder1800,0.0633725523948669,7.137222222222222,False,test
"(4, 21, 32)",remainder1800,0.0638670921325683,7.137222222222222,False,tune
"(4, 21, 33)",remainder1800,0.062404453754425,7.137222222222222,False,test
"(4, 21, 36)",remainder1800,0.0302904248237609,7.137222222222222,False,tune
"(4, 21, 39)",remainder1800,0.0448972582817077,7.137222222222222,False,tune
"(4, 22, 23)",remainder1800,0.0263923406600952,7.137222222222222,False,tune
"(4, 22, 25)",remainder1800,0.0454801321029663,7.137222222222222,False,tune
"(4, 22, 36)",remainder1800,0.0332664847373962,7.137222222222222,False,tune
"(4, 22, 38)",remainder1800,0.0343352556228637,7.137222222222222,False,tune
"(4, 22, 41)",remainder1800,0.0076993703842163,7.137222222222222,False,tune
"(4, 22, 42)",remainder1800,0.0444362163543701,7.137222222222222,False,tune
"(4, 23, 28)",remainder1800,0.0391768217086792,7.137222222222222,False,tune
"(4, 23, 32)",remainder1800,0.0312680006027221,7.137222222222222,False,test
"(4, 23, 35)",remainder1800,0.0253936648368835,7.137222222222222,False,tune
"(4, 23, 36)",remainder1800,0.0253936648368835,7.137222222222222,False,test
"(4, 24, 29)",remainder1800,0.0769803524017334,7.137222222222222,False,tune
"(4, 24, 32)",remainder1800,0.0761786699295044,7.137222222222222,False,test
"(4, 25, 30)",remainder1800,0.0315580368041992,7.137222222222222,False,test
"(4, 25, 35)",remainder1800,0.0552671551704406,7.137222222222222,False,test
"(4, 25, 36)",remainder1800,0.0552671551704406,7.137222222222222,False,test
"(4, 25, 38)",remainder1800,0.033844769001007,7.137222222222222,False,tune
"(4, 25, 43)",remainder1800,0.0506054162979126,7.137222222222222,False,tune
"(4, 26, 28)",remainder1800,0.0705179572105407,7.137222222222222,False,tune
"(4, 26, 30)",remainder1800,0.0517758727073669,7.137222222222222,False,tune
"(4, 27, 29)",remainder1800,0.0825467705726623,7.137222222222222,False,test
"(4, 27, 34)",remainder1800,0.0283673405647277,7.137222222222222,False,test
"(4, 27, 36)",remainder1800,0.0283673405647277,7.137222222222222,False,tune
"(4, 28, 35)",remainder1800,0.0288326144218444,7.137222222222222,False,tune
"(4, 28, 41)",remainder1800,0.0069737434387207,7.137222222222222,False,tune
"(4, 29, 32)",remainder1800,0.0788743495941162,7.137222222222222,False,test
"(4, 29, 38)",exact397,0.0944385528564453,1.0,False,test
"(4, 29, 41)",remainder1800,0.0082121491432189,7.137222222222222,False,tune
"(4, 29, 42)",remainder1800,0.0743281841278076,7.137222222222222,False,tune
"(4, 30, 34)",remainder1800,0.051959753036499,7.137222222222222,False,tune
"(4, 30, 39)",remainder1800,0.0895276665687561,7.137222222222222,False,tune
"(4, 31, 43)",exact397,0.0523739457130432,1.0,False,tune
"(4, 32, 33)",remainder1800,0.0119072198867797,7.137222222222222,False,tune
"(4, 32, 37)",remainder1800,0.0701099634170532,7.137222222222222,False,test
"(4, 32, 43)",remainder1800,0.0501471757888793,7.137222222222222,False,tune
"(4, 33, 35)",remainder1800,0.067790687084198,7.137222222222222,False,tune
"(4, 33, 41)",remainder1800,0.0155288577079772,7.137222222222222,False,tune
"(4, 33, 42)",remainder1800,0.1298783421516418,7.137222222222222,True,tune
"(4, 34, 36)",remainder1800,0.007052719593048,7.137222222222222,False,test
"(4, 34, 42)",remainder1800,0.0467116236686706,7.137222222222222,False,tune
"(4, 34, 43)",remainder1800,0.038985252380371,7.137222222222222,False,test
"(4, 36, 41)",remainder1800,0.0171394348144531,7.137222222222222,False,tune
"(4, 37, 38)",remainder1800,0.0345947742462158,7.137222222222222,False,test
"(4, 38, 39)",remainder1800,0.0318304896354675,7.137222222222222,False,test
"(4, 38, 42)",exact397,0.1704837083816528,1.0,True,test
"(4, 39, 42)",remainder1800,0.0970253944396972,7.137222222222222,False,tune
"(5, 6, 8)",remainder1800,0.0339001417160034,7.137222222222222,False,tune
"(5, 6, 11)",exact397,0.0814573764801025,1.0,False,tune
"(5, 6, 16)",exact397,0.1493620872497558,1.0,True,tune
"(5, 6, 17)",remainder1800,0.0640294551849365,7.137222222222222,False,test
"(5, 6, 19)",remainder1800,0.0874561667442321,7.137222222222222,False,test
"(5, 6, 29)",remainder1800,0.0601359605789184,7.137222222222222,False,test
"(5, 6, 34)",remainder1800,0.06051766872406,7.137222222222222,False,tune
"(5, 6, 41)",exact397,0.0185035467147827,1.0,False,test
"(5, 7, 10)",remainder1800,0.0451846122741699,7.137222222222222,False,tune
"(5, 7, 14)",remainder1800,0.0821188688278198,7.137222222222222,False,tune
"(5, 7, 24)",remainder1800,0.0396791100502014,7.137222222222222,False,tune
"(5, 7, 30)",remainder1800,0.0651518702507019,7.137222222222222,False,test
"(5, 7, 34)",remainder1800,0.0466675758361816,7.137222222222222,False,test
"(5, 7, 41)",remainder1800,0.0106881260871887,7.137222222222222,False,test
"(5, 7, 42)",remainder1800,0.0497847199440002,7.137222222222222,False,tune
"(5, 8, 10)",remainder1800,0.0340737104415893,7.137222222222222,False,tune
"(5, 8, 11)",remainder1800,0.0401187539100647,7.137222222222222,False,tune
"(5, 8, 18)",remainder1800,0.0318316221237182,7.137222222222222,False,test
"(5, 8, 25)",remainder1800,0.0309527516365051,7.137222222222222,False,tune
"(5, 9, 18)",exact397,0.1932749152183532,1.0,True,test
"(5, 9, 22)",remainder1800,0.0317612290382385,7.137222222222222,False,tune
"(5, 10, 16)",remainder1800,0.0751434564590454,7.137222222222222,False,tune
"(5, 10, 23)",remainder1800,0.0122058987617492,7.137222222222222,False,test
"(5, 11, 19)",remainder1800,0.0800840258598327,7.137222222222222,False,test
"(5, 11, 29)",remainder1800,0.0699480175971984,7.137222222222222,False,test
"(5, 11, 32)",remainder1800,0.0988049507141113,7.137222222222222,False,tune
"(5, 11, 33)",remainder1800,0.0991789102554321,7.137222222222222,False,test
"(5, 11, 41)",remainder1800,0.0088148713111877,7.137222222222222,False,tune
"(5, 12, 14)",remainder1800,0.0482730269432067,7.137222222222222,False,test
"(5, 12, 24)",exact397,0.0622925162315368,1.0,False,tune
